src_region,dst_region,edge_weight,edge_type
iCg,iAcb,0.037049389986615416,ipsi
cCg,cAcb,0.037049389986615416,contra_internal
iCg,iTC,0.013528051107010502,ipsi
cCg,cTC,0.013528051107010502,contra_internal
iCg,iMDThal,0.01830948416775015,ipsi
cCg,cMDThal,0.01830948416775015,contra_internal
iCg,iDpMe,0.083060241852003,ipsi
cCg,cDpMe,0.083060241852003,contra_internal
iCg,iAu,0.006963538533603257,ipsi
cCg,cAu,0.006963538533603257,contra_internal
iCg,iCl,0.016846692673335502,ipsi
cCg,cCl,0.016846692673335502,contra_internal
iCg,iCPu,0.6212142334150991,ipsi
cCg,cCPu,0.6212142334150991,contra_internal
iCg,iPnO,0.04365893333413602,ipsi
cCg,cPnO,0.04365893333413602,contra_internal
iCg,iEct,0.027922218343156557,ipsi
cCg,cEct,0.027922218343156557,contra_internal
iCg,iLEnt,0.01930547615591546,ipsi
cCg,cLEnt,0.01930547615591546,contra_internal
iCg,iEnt,0.010999128194622409,ipsi
cCg,cEnt,0.010999128194622409,contra_internal
iCg,iIC,0.04883301305250026,ipsi
cCg,cIC,0.04883301305250026,contra_internal
iCg,iLDThal,0.1025484698779336,ipsi
cCg,cLDThal,0.1025484698779336,contra_internal
iCg,iCauThal,0.016998272349871942,ipsi
cCg,cCauThal,0.016998272349871942,contra_internal
iCg,iLS,0.007350363744132582,ipsi
cCg,cLS,0.007350363744132582,contra_internal
iCg,iM1,0.03850474089056466,ipsi
cCg,cM1,0.03850474089056466,contra_internal
iCg,iM2,0.28696026335436775,ipsi
cCg,cM2,0.28696026335436775,contra_internal
iCg,iM,0.17786476373928242,ipsi
cCg,cM,0.17786476373928242,contra_internal
iCg,iSC,0.009688974670818319,ipsi
cCg,cSC,0.009688974670818319,contra_internal
iCg,iDP,0.036663312334050145,ipsi
cCg,cDP,0.036663312334050145,contra_internal
iCg,iMO,0.05929482550063362,ipsi
cCg,cMO,0.05929482550063362,contra_internal
iCg,iVO,0.10539379841888065,ipsi
cCg,cVO,0.10539379841888065,contra_internal
iCg,iPAG,0.1796518461599971,ipsi
cCg,cPAG,0.1796518461599971,contra_internal
iCg,iPS,0.00737694023197785,ipsi
cCg,cPS,0.00737694023197785,contra_internal
iCg,iPir,0.008995545971505226,ipsi
cCg,cPir,0.008995545971505226,contra_internal
iCg,iPrL,0.13705302372737163,ipsi
cCg,cPrL,0.13705302372737163,contra_internal
iCg,iVLThal,0.015345973524867426,ipsi
cCg,cVLThal,0.015345973524867426,contra_internal
iCg,iRSC,0.1771224277370312,ipsi
cCg,cRSC,0.1771224277370312,contra_internal
iCg,iRSC-b,0.142703671914111,ipsi
cCg,cRSC-b,0.142703671914111,contra_internal
iCg,iRSA,0.1771224277370312,ipsi
cCg,cRSA,0.1771224277370312,contra_internal
iCg,iVMThal,0.031724258626167685,ipsi
cCg,cVMThal,0.031724258626167685,contra_internal
iCg,iSuC,0.20805793581095666,ipsi
cCg,cSuC,0.20805793581095666,contra_internal
iCg,iSN,0.014746597776803805,ipsi
cCg,cSN,0.014746597776803805,contra_internal
iCg,iS1-b,0.020989074373938432,ipsi
cCg,cS1-b,0.020989074373938432,contra_internal
iCg,iSuM,0.008572405886185627,ipsi
cCg,cSuM,0.008572405886185627,contra_internal
iCg,iTeA,0.015420570963284513,ipsi
cCg,cTeA,0.015420570963284513,contra_internal
iCg,iV,0.12858536045917712,ipsi
cCg,cV,0.12858536045917712,contra_internal
iCg,iV-b,0.06024192667745649,ipsi
cCg,cV-b,0.06024192667745649,contra_internal
iCg,iVTA,0.029821280518203454,ipsi
cCg,cVTA,0.029821280518203454,contra_internal
iAcb,iTC,0.03202325583433907,ipsi
cAcb,cTC,0.03202325583433907,contra_internal
iAcb,iLS,0.02910593761768469,ipsi
cAcb,cLS,0.02910593761768469,contra_internal
iAcb,iMO,0.00830252824966538,ipsi
cAcb,cMO,0.00830252824966538,contra_internal
iAcb,iPir,0.07837213058931543,ipsi
cAcb,cPir,0.07837213058931543,contra_internal
iAcb,iot,0.19506943561218132,ipsi
cAcb,cot,0.19506943561218132,contra_internal
iAcb,iSN,0.02497000380791844,ipsi
cAcb,cSN,0.02497000380791844,contra_internal
iAcb,iVTA,0.021036135362675564,ipsi
cAcb,cVTA,0.021036135362675564,contra_internal
iTC,iMDThal,0.006949727432202161,ipsi
cTC,cMDThal,0.006949727432202161,contra_internal
iTC,iDpMe,0.045449018215539726,ipsi
cTC,cDpMe,0.045449018215539726,contra_internal
iTC,iBLP,0.022370792355905517,ipsi
cTC,cBLP,0.022370792355905517,contra_internal
iTC,iBLA,0.02025472433164147,ipsi
cTC,cBLA,0.02025472433164147,contra_internal
iTC,iBMA,0.012830333596081236,ipsi
cTC,cBMA,0.012830333596081236,contra_internal
iTC,iCA,0.02560186988678114,ipsi
cTC,cCA,0.02560186988678114,contra_internal
iTC,iPMCo,0.013891938929867493,ipsi
cTC,cPMCo,0.013891938929867493,contra_internal
iTC,iIC,0.04397822329026778,ipsi
cTC,cIC,0.04397822329026778,contra_internal
iTC,iCauThal,0.007346489724197861,ipsi
cTC,cCauThal,0.007346489724197861,contra_internal
iTC,iLS,0.07411289340988206,ipsi
cTC,cLS,0.07411289340988206,contra_internal
iTC,iMamm,0.007608007396790279,ipsi
cTC,cMamm,0.007608007396790279,contra_internal
iTC,iMS,0.035532382546441026,ipsi
cTC,cMS,0.035532382546441026,contra_internal
iTC,iPAG,0.24249772558295027,ipsi
cTC,cPAG,0.24249772558295027,contra_internal
iTC,iPir,0.014056398455359144,ipsi
cTC,cPir,0.014056398455359144,contra_internal
iTC,iVLThal,0.019883172786275237,ipsi
cTC,cVLThal,0.019883172786275237,contra_internal
iTC,iSuC,0.09020182064558482,ipsi
cTC,cSuC,0.09020182064558482,contra_internal
iTC,iot,0.07538799523185122,ipsi
cTC,cot,0.07538799523185122,contra_internal
iTC,iSuM,0.0140609195167783,ipsi
cTC,cSuM,0.0140609195167783,contra_internal
iTC,iVTA,0.015269878472294813,ipsi
cTC,cVTA,0.015269878472294813,contra_internal
iAI,iAI-b,0.09699275482708708,ipsi
cAI,cAI-b,0.09699275482708708,contra_internal
iAI,iAIP,0.14418973737734203,ipsi
cAI,cAIP,0.14418973737734203,contra_internal
iAI,iMDThal,0.006859455987022707,ipsi
cAI,cMDThal,0.006859455987022707,contra_internal
iAI,iBLP,0.03335059802248156,ipsi
cAI,cBLP,0.03335059802248156,contra_internal
iAI,iBLA,0.01695063914028068,ipsi
cAI,cBLA,0.01695063914028068,contra_internal
iAI,iCA,0.0317543807437117,ipsi
cAI,cCA,0.0317543807437117,contra_internal
iAI,iCl,0.06308856408333648,ipsi
cAI,cCl,0.06308856408333648,contra_internal
iAI,iCPu,0.6968922612510821,ipsi
cAI,cCPu,0.6968922612510821,contra_internal
iAI,iM1,0.15205542777179568,ipsi
cAI,cM1,0.15205542777179568,contra_internal
iAI,iM,0.08173080562455513,ipsi
cAI,cM,0.08173080562455513,contra_internal
iAI,iPRh,0.07112957358332,ipsi
cAI,cPRh,0.07112957358332,contra_internal
iAI,iot,0.05630605748300808,ipsi
cAI,cot,0.05630605748300808,contra_internal
iAI,iIns,0.09037198292379095,ipsi
cAI,cIns,0.09037198292379095,contra_internal
iAI-b,iCg,0.04308656360803285,ipsi
cAI-b,cCg,0.04308656360803285,contra_internal
iAI-b,iAcb,0.4920595007888247,ipsi
cAI-b,cAcb,0.4920595007888247,contra_internal
iAI-b,iTC,0.03534814496492878,ipsi
cAI-b,cTC,0.03534814496492878,contra_internal
iAI-b,iAI,0.23101311101339167,ipsi
cAI-b,cAI,0.23101311101339167,contra_internal
iAI-b,iAIP,0.06693399914540372,ipsi
cAI-b,cAIP,0.06693399914540372,contra_internal
iAI-b,iMDThal,0.012881122466170396,ipsi
cAI-b,cMDThal,0.012881122466170396,contra_internal
iAI-b,iDpMe,0.017671274308265636,ipsi
cAI-b,cDpMe,0.017671274308265636,contra_internal
iAI-b,iAu,0.009816686796020099,ipsi
cAI-b,cAu,0.009816686796020099,contra_internal
iAI-b,iBLP,0.04942139134486622,ipsi
cAI-b,cBLP,0.04942139134486622,contra_internal
iAI-b,iBLA,0.03474256039128565,ipsi
cAI-b,cBLA,0.03474256039128565,contra_internal
iAI-b,iCA,0.03118511894660296,ipsi
cAI-b,cCA,0.03118511894660296,contra_internal
iAI-b,iCl,0.08982561808926853,ipsi
cAI-b,cCl,0.08982561808926853,contra_internal
iAI-b,iCPu,0.605244312102622,ipsi
cAI-b,cCPu,0.605244312102622,contra_internal
iAI-b,iEct,0.10491423604371074,ipsi
cAI-b,cEct,0.10491423604371074,contra_internal
iAI-b,iLEnt,0.04713537426248158,ipsi
cAI-b,cLEnt,0.04713537426248158,contra_internal
iAI-b,iEnt,0.02822253174070984,ipsi
cAI-b,cEnt,0.02822253174070984,contra_internal
iAI-b,iDEn,0.15289524357905238,ipsi
cAI-b,cDEn,0.15289524357905238,contra_internal
iAI-b,iEn,0.08469403423682739,ipsi
cAI-b,cEn,0.08469403423682739,contra_internal
iAI-b,iIC,0.01771707599513318,ipsi
cAI-b,cIC,0.01771707599513318,contra_internal
iAI-b,iLS,0.017000008180524148,ipsi
cAI-b,cLS,0.017000008180524148,contra_internal
iAI-b,iM1,0.24911722829852506,ipsi
cAI-b,cM1,0.24911722829852506,contra_internal
iAI-b,iM2,0.31856904660834917,ipsi
cAI-b,cM2,0.31856904660834917,contra_internal
iAI-b,iM,0.2850364832119259,ipsi
cAI-b,cM,0.2850364832119259,contra_internal
iAI-b,iDP,0.24722100574074982,ipsi
cAI-b,cDP,0.24722100574074982,contra_internal
iAI-b,iMO,0.13069316518771787,ipsi
cAI-b,cMO,0.13069316518771787,contra_internal
iAI-b,iVO,0.24030004302558078,ipsi
cAI-b,cVO,0.24030004302558078,contra_internal
iAI-b,iPAG,0.043030140309990146,ipsi
cAI-b,cPAG,0.043030140309990146,contra_internal
iAI-b,iPRh,0.024840143923849627,ipsi
cAI-b,cPRh,0.024840143923849627,contra_internal
iAI-b,iPir,0.30370647007114954,ipsi
cAI-b,cPir,0.30370647007114954,contra_internal
iAI-b,iPrL,0.1422151140063174,ipsi
cAI-b,cPrL,0.1422151140063174,contra_internal
iAI-b,iVLThal,0.010687806266189596,ipsi
cAI-b,cVLThal,0.010687806266189596,contra_internal
iAI-b,iRSC,0.006926629741670709,ipsi
cAI-b,cRSC,0.006926629741670709,contra_internal
iAI-b,iRSA,0.006926629741670709,ipsi
cAI-b,cRSA,0.006926629741670709,contra_internal
iAI-b,iVMThal,0.008106529782485213,ipsi
cAI-b,cVMThal,0.008106529782485213,contra_internal
iAI-b,iot,0.21423053994042385,ipsi
cAI-b,cot,0.21423053994042385,contra_internal
iAI-b,iSN,0.01666891449596694,ipsi
cAI-b,cSN,0.01666891449596694,contra_internal
iAI-b,iS2,0.02607341700950206,ipsi
cAI-b,cS2,0.02607341700950206,contra_internal
iAI-b,iS1,0.02012728807953522,ipsi
cAI-b,cS1,0.02012728807953522,contra_internal
iAI-b,iTeA,0.10242782110521839,ipsi
cAI-b,cTeA,0.10242782110521839,contra_internal
iAI-b,iIns,0.03864050923774993,ipsi
cAI-b,cIns,0.03864050923774993,contra_internal
iAI-b,iV,0.00861183101183828,ipsi
cAI-b,cV,0.00861183101183828,contra_internal
iAI-b,iV-b,0.007076390393522747,ipsi
cAI-b,cV-b,0.007076390393522747,contra_internal
iAI-b,iVTA,0.020056525048664148,ipsi
cAI-b,cVTA,0.020056525048664148,contra_internal
iAIP,iCg,0.019551072936626532,ipsi
cAIP,cCg,0.019551072936626532,contra_internal
iAIP,iAcb,0.20017008264418967,ipsi
cAIP,cAcb,0.20017008264418967,contra_internal
iAIP,iTC,0.020688274981589923,ipsi
cAIP,cTC,0.020688274981589923,contra_internal
iAIP,iAI,0.2469644030949444,ipsi
cAIP,cAI,0.2469644030949444,contra_internal
iAIP,iAI-b,0.1536087368064637,ipsi
cAIP,cAI-b,0.1536087368064637,contra_internal
iAIP,iMDThal,0.007274743333408007,ipsi
cAIP,cMDThal,0.007274743333408007,contra_internal
iAIP,iDpMe,0.03713257107158759,ipsi
cAIP,cDpMe,0.03713257107158759,contra_internal
iAIP,iBLP,0.10467433275068788,ipsi
cAIP,cBLP,0.10467433275068788,contra_internal
iAIP,iBLA,0.05504514537416151,ipsi
cAIP,cBLA,0.05504514537416151,contra_internal
iAIP,iBMA,0.014836377466769,ipsi
cAIP,cBMA,0.014836377466769,contra_internal
iAIP,iCA,0.1669580169593727,ipsi
cAIP,cCA,0.1669580169593727,contra_internal
iAIP,iCl,0.015296969970612181,ipsi
cAIP,cCl,0.015296969970612181,contra_internal
iAIP,iCPu,0.4722763145302029,ipsi
cAIP,cCPu,0.4722763145302029,contra_internal
iAIP,iLEnt,0.06758099140632914,ipsi
cAIP,cLEnt,0.06758099140632914,contra_internal
iAIP,iEnt,0.04336315286993067,ipsi
cAIP,cEnt,0.04336315286993067,contra_internal
iAIP,iDEn,0.011921243642321047,ipsi
cAIP,cDEn,0.011921243642321047,contra_internal
iAIP,iEn,0.02318750829711449,ipsi
cAIP,cEn,0.02318750829711449,contra_internal
iAIP,iIC,0.036956570152538414,ipsi
cAIP,cIC,0.036956570152538414,contra_internal
iAIP,iM1,0.13215301106163171,ipsi
cAIP,cM1,0.13215301106163171,contra_internal
iAIP,iM2,0.11401657442140944,ipsi
cAIP,cM2,0.11401657442140944,contra_internal
iAIP,iM,0.12316622954722835,ipsi
cAIP,cM,0.12316622954722835,contra_internal
iAIP,iDP,0.04686239918820028,ipsi
cAIP,cDP,0.04686239918820028,contra_internal
iAIP,iMO,0.021130682349252587,ipsi
cAIP,cMO,0.021130682349252587,contra_internal
iAIP,iVO,0.03357810285073148,ipsi
cAIP,cVO,0.03357810285073148,contra_internal
iAIP,iPAG,0.03132232270152751,ipsi
cAIP,cPAG,0.03132232270152751,contra_internal
iAIP,iPRh,0.04740994188923756,ipsi
cAIP,cPRh,0.04740994188923756,contra_internal
iAIP,iPrL,0.03226264651577982,ipsi
cAIP,cPrL,0.03226264651577982,contra_internal
iAIP,iVLThal,0.0073971471783915365,ipsi
cAIP,cVLThal,0.0073971471783915365,contra_internal
iAIP,iRSC,0.018792867625151623,ipsi
cAIP,cRSC,0.018792867625151623,contra_internal
iAIP,iRSC-b,0.012893788496553342,ipsi
cAIP,cRSC-b,0.012893788496553342,contra_internal
iAIP,iRSA,0.018792867625151623,ipsi
cAIP,cRSA,0.018792867625151623,contra_internal
iAIP,iot,0.10831517081936522,ipsi
cAIP,cot,0.10831517081936522,contra_internal
iAIP,iSN,0.008829050759840265,ipsi
cAIP,cSN,0.008829050759840265,contra_internal
iAIP,iS2,0.04691083572317876,ipsi
cAIP,cS2,0.04691083572317876,contra_internal
iAIP,iS1,0.02366882079044536,ipsi
cAIP,cS1,0.02366882079044536,contra_internal
iAIP,iVTA,0.012130596247814499,ipsi
cAIP,cVTA,0.012130596247814499,contra_internal
iMDThal,iCg,0.12710674165870392,ipsi
cMDThal,cCg,0.12710674165870392,contra_internal
iMDThal,iAcb,0.5084521236982866,ipsi
cMDThal,cAcb,0.5084521236982866,contra_internal
iMDThal,iTC,0.016335759356716998,ipsi
cMDThal,cTC,0.016335759356716998,contra_internal
iMDThal,iAI,0.08388435237476354,ipsi
cMDThal,cAI,0.08388435237476354,contra_internal
iMDThal,iAI-b,0.05579461520568701,ipsi
cMDThal,cAI-b,0.05579461520568701,contra_internal
iMDThal,iAIP,0.038299677737273274,ipsi
cMDThal,cAIP,0.038299677737273274,contra_internal
iMDThal,iDpMe,0.01083445919859687,ipsi
cMDThal,cDpMe,0.01083445919859687,contra_internal
iMDThal,iBLP,0.0721603418551742,ipsi
cMDThal,cBLP,0.0721603418551742,contra_internal
iMDThal,iBLA,0.040392184935916016,ipsi
cMDThal,cBLA,0.040392184935916016,contra_internal
iMDThal,iCA,0.04974667469895334,ipsi
cMDThal,cCA,0.04974667469895334,contra_internal
iMDThal,iCl,0.06299681266131851,ipsi
cMDThal,cCl,0.06299681266131851,contra_internal
iMDThal,iCPu,0.5552432443201949,ipsi
cMDThal,cCPu,0.5552432443201949,contra_internal
iMDThal,iPnO,0.040331028074791386,ipsi
cMDThal,cPnO,0.040331028074791386,contra_internal
iMDThal,iEct,0.026871952924986033,ipsi
cMDThal,cEct,0.026871952924986033,contra_internal
iMDThal,iLEnt,0.00707955210487752,ipsi
cMDThal,cLEnt,0.00707955210487752,contra_internal
iMDThal,iDEn,0.05239184530340373,ipsi
cMDThal,cDEn,0.05239184530340373,contra_internal
iMDThal,iEn,0.028455207514471226,ipsi
cMDThal,cEn,0.028455207514471226,contra_internal
iMDThal,iIC,0.009411151474621572,ipsi
cMDThal,cIC,0.009411151474621572,contra_internal
iMDThal,iLS,0.006976282694005236,ipsi
cMDThal,cLS,0.006976282694005236,contra_internal
iMDThal,iM1,0.029762542015070025,ipsi
cMDThal,cM1,0.029762542015070025,contra_internal
iMDThal,iM2,0.0869472272376305,ipsi
cMDThal,cM2,0.0869472272376305,contra_internal
iMDThal,iM,0.059164108660988673,ipsi
cMDThal,cM,0.059164108660988673,contra_internal
iMDThal,iDP,0.03648543628437215,ipsi
cMDThal,cDP,0.03648543628437215,contra_internal
iMDThal,iMO,0.055424248337459195,ipsi
cMDThal,cMO,0.055424248337459195,contra_internal
iMDThal,iVO,0.04412810345041867,ipsi
cMDThal,cVO,0.04412810345041867,contra_internal
iMDThal,iPAG,0.16354477092791184,ipsi
cMDThal,cPAG,0.16354477092791184,contra_internal
iMDThal,iPRh,0.0199099207946733,ipsi
cMDThal,cPRh,0.0199099207946733,contra_internal
iMDThal,iPir,0.05185168978107029,ipsi
cMDThal,cPir,0.05185168978107029,contra_internal
iMDThal,iPrL,0.11246794790159817,ipsi
cMDThal,cPrL,0.11246794790159817,contra_internal
iMDThal,iVLThal,0.023735104609288276,ipsi
cMDThal,cVLThal,0.023735104609288276,contra_internal
iMDThal,iVMThal,0.008324536108465966,ipsi
cMDThal,cVMThal,0.008324536108465966,contra_internal
iMDThal,iot,0.16705810938563959,ipsi
cMDThal,cot,0.16705810938563959,contra_internal
iMDThal,iS2,0.013233498669057746,ipsi
cMDThal,cS2,0.013233498669057746,contra_internal
iMDThal,iSuM,0.009851192608852262,ipsi
cMDThal,cSuM,0.009851192608852262,contra_internal
iMDThal,iTeA,0.008695003698797932,ipsi
cMDThal,cTeA,0.008695003698797932,contra_internal
iMDThal,iIns,0.01631734900215864,ipsi
cMDThal,cIns,0.01631734900215864,contra_internal
iMDThal,iVTA,0.04348341515066428,ipsi
cMDThal,cVTA,0.04348341515066428,contra_internal
iDpMe,iTC,0.011177775092517354,ipsi
cDpMe,cTC,0.011177775092517354,contra_internal
iDpMe,iMDThal,0.009880410195277746,ipsi
cDpMe,cMDThal,0.009880410195277746,contra_internal
iDpMe,iCPu,0.2084468087979296,ipsi
cDpMe,cCPu,0.2084468087979296,contra_internal
iDpMe,iPnO,0.04905559400414586,ipsi
cDpMe,cPnO,0.04905559400414586,contra_internal
iDpMe,iIC,0.07662212498603198,ipsi
cDpMe,cIC,0.07662212498603198,contra_internal
iDpMe,iLDThal,0.03283486351996683,ipsi
cDpMe,cLDThal,0.03283486351996683,contra_internal
iDpMe,iCauThal,0.010672205001796468,ipsi
cDpMe,cCauThal,0.010672205001796468,contra_internal
iDpMe,iPAG,0.03970315274532459,ipsi
cDpMe,cPAG,0.03970315274532459,contra_internal
iDpMe,iVMThal,0.029632854684924614,ipsi
cDpMe,cVMThal,0.029632854684924614,contra_internal
iDpMe,iSuC,0.23440583136721824,ipsi
cDpMe,cSuC,0.23440583136721824,contra_internal
iDpMe,iot,0.017320696632718364,ipsi
cDpMe,cot,0.017320696632718364,contra_internal
iDpMe,iSN,0.017670700529965756,ipsi
cDpMe,cSN,0.017670700529965756,contra_internal
iDpMe,iVTA,0.03222125466293543,ipsi
cDpMe,cVTA,0.03222125466293543,contra_internal
iAu,iAcb,0.047952971518261715,ipsi
cAu,cAcb,0.047952971518261715,contra_internal
iAu,iAI,0.011769982281730882,ipsi
cAu,cAI,0.011769982281730882,contra_internal
iAu,iAI-b,0.008450691813868145,ipsi
cAu,cAI-b,0.008450691813868145,contra_internal
iAu,iDpMe,0.04356780390844711,ipsi
cAu,cDpMe,0.04356780390844711,contra_internal
iAu,iBLP,0.029388775017256754,ipsi
cAu,cBLP,0.029388775017256754,contra_internal
iAu,iBLA,0.028726837922254615,ipsi
cAu,cBLA,0.028726837922254615,contra_internal
iAu,iCA,0.017529813589797796,ipsi
cAu,cCA,0.017529813589797796,contra_internal
iAu,iCl,0.011819313580199086,ipsi
cAu,cCl,0.011819313580199086,contra_internal
iAu,iCPu,0.3268411902561055,ipsi
cAu,cCPu,0.3268411902561055,contra_internal
iAu,iEct,0.0906872938807842,ipsi
cAu,cEct,0.0906872938807842,contra_internal
iAu,iLEnt,0.01744525025971176,ipsi
cAu,cLEnt,0.01744525025971176,contra_internal
iAu,iEnt,0.009721644984421398,ipsi
cAu,cEnt,0.009721644984421398,contra_internal
iAu,iDEn,0.013311824864065704,ipsi
cAu,cDEn,0.013311824864065704,contra_internal
iAu,iIC,0.10433441648694751,ipsi
cAu,cIC,0.10433441648694751,contra_internal
iAu,iCauThal,0.026731305282704215,ipsi
cAu,cCauThal,0.026731305282704215,contra_internal
iAu,iM1,0.08614126961699807,ipsi
cAu,cM1,0.08614126961699807,contra_internal
iAu,iM2,0.11297710195120426,ipsi
cAu,cM2,0.11297710195120426,contra_internal
iAu,iM,0.09973747321740788,ipsi
cAu,cM,0.09973747321740788,contra_internal
iAu,iDP,0.01731842723993262,ipsi
cAu,cDP,0.01731842723993262,contra_internal
iAu,iVO,0.014092222141163263,ipsi
cAu,cVO,0.014092222141163263,contra_internal
iAu,iPAG,0.06802529725805997,ipsi
cAu,cPAG,0.06802529725805997,contra_internal
iAu,iPRh,0.02088577160359425,ipsi
cAu,cPRh,0.02088577160359425,contra_internal
iAu,iPrL,0.011185445269192176,ipsi
cAu,cPrL,0.011185445269192176,contra_internal
iAu,iVMThal,0.02041483745811583,ipsi
cAu,cVMThal,0.02041483745811583,contra_internal
iAu,iSuC,0.08927076715408497,ipsi
cAu,cSuC,0.08927076715408497,contra_internal
iAu,iot,0.013517412772474249,ipsi
cAu,cot,0.013517412772474249,contra_internal
iAu,iS2,0.1653983077893182,ipsi
cAu,cS2,0.1653983077893182,contra_internal
iAu,iS1,0.09020613353500707,ipsi
cAu,cS1,0.09020613353500707,contra_internal
iAu,iS1-b,0.21926429307858694,ipsi
cAu,cS1-b,0.21926429307858694,contra_internal
iAu,iTeA,0.20680372431203858,ipsi
cAu,cTeA,0.20680372431203858,contra_internal
iAu,iIns,0.042711589751570196,ipsi
cAu,cIns,0.042711589751570196,contra_internal
iAu,iV,0.05858044290698469,ipsi
cAu,cV,0.05858044290698469,contra_internal
iAu,iV-b,0.018777355768933305,ipsi
cAu,cV-b,0.018777355768933305,contra_internal
iBLP,iCg,0.13138445787646635,ipsi
cBLP,cCg,0.13138445787646635,contra_internal
iBLP,iAcb,0.7296141089479943,ipsi
cBLP,cAcb,0.7296141089479943,contra_internal
iBLP,iTC,0.007393535709397176,ipsi
cBLP,cTC,0.007393535709397176,contra_internal
iBLP,iAI,0.15176212377550663,ipsi
cBLP,cAI,0.15176212377550663,contra_internal
iBLP,iAI-b,0.12337107772715404,ipsi
cBLP,cAI-b,0.12337107772715404,contra_internal
iBLP,iAIP,0.021184787560131115,ipsi
cBLP,cAIP,0.021184787560131115,contra_internal
iBLP,iBLA,0.010301430439273148,ipsi
cBLP,cBLA,0.010301430439273148,contra_internal
iBLP,iBMA,0.014126195929904896,ipsi
cBLP,cBMA,0.014126195929904896,contra_internal
iBLP,iCA,0.1251537349547248,ipsi
cBLP,cCA,0.1251537349547248,contra_internal
iBLP,iCl,0.16308227402649506,ipsi
cBLP,cCl,0.16308227402649506,contra_internal
iBLP,iCPu,0.9999999999994951,ipsi
cBLP,cCPu,0.9999999999994951,contra_internal
iBLP,iHipp,0.02500198213524312,ipsi
cBLP,cHipp,0.02500198213524312,contra_internal
iBLP,iEnt,0.029778912706225007,ipsi
cBLP,cEnt,0.029778912706225007,contra_internal
iBLP,iDEn,0.19926581445228747,ipsi
cBLP,cDEn,0.19926581445228747,contra_internal
iBLP,iEn,0.11880974082353424,ipsi
cBLP,cEn,0.11880974082353424,contra_internal
iBLP,iLS,0.028953762505859723,ipsi
cBLP,cLS,0.028953762505859723,contra_internal
iBLP,iM1,0.12944033730662627,ipsi
cBLP,cM1,0.12944033730662627,contra_internal
iBLP,iM2,0.28546951300338935,ipsi
cBLP,cM2,0.28546951300338935,contra_internal
iBLP,iM,0.213458804574526,ipsi
cBLP,cM,0.213458804574526,contra_internal
iBLP,iDP,0.08163168924225846,ipsi
cBLP,cDP,0.08163168924225846,contra_internal
iBLP,iMO,0.12808793017454903,ipsi
cBLP,cMO,0.12808793017454903,contra_internal
iBLP,iVO,0.09354443072384669,ipsi
cBLP,cVO,0.09354443072384669,contra_internal
iBLP,iPS,0.015055001313838247,ipsi
cBLP,cPS,0.015055001313838247,contra_internal
iBLP,iPRh,0.009959923075296303,ipsi
cBLP,cPRh,0.009959923075296303,contra_internal
iBLP,iPrL,0.25355289973683526,ipsi
cBLP,cPrL,0.25355289973683526,contra_internal
iBLP,iot,0.4068930711444754,ipsi
cBLP,cot,0.4068930711444754,contra_internal
iBLP,iS2,0.030621337315096104,ipsi
cBLP,cS2,0.030621337315096104,contra_internal
iBLP,iS1,0.014065075243865563,ipsi
cBLP,cS1,0.014065075243865563,contra_internal
iBLP,iS1-b,0.015258206996375177,ipsi
cBLP,cS1-b,0.015258206996375177,contra_internal
iBLP,iV,0.007477929569578108,ipsi
cBLP,cV,0.007477929569578108,contra_internal
iBLA,iCg,0.06995417017065675,ipsi
cBLA,cCg,0.06995417017065675,contra_internal
iBLA,iAcb,0.48652109259865556,ipsi
cBLA,cAcb,0.48652109259865556,contra_internal
iBLA,iTC,0.010013978108661926,ipsi
cBLA,cTC,0.010013978108661926,contra_internal
iBLA,iAI,0.0815622554310837,ipsi
cBLA,cAI,0.0815622554310837,contra_internal
iBLA,iAI-b,0.06544469405845461,ipsi
cBLA,cAI-b,0.06544469405845461,contra_internal
iBLA,iAIP,0.010703504913288357,ipsi
cBLA,cAIP,0.010703504913288357,contra_internal
iBLA,iAu,0.044532734570626245,ipsi
cBLA,cAu,0.044532734570626245,contra_internal
iBLA,iBLP,0.15074034012674195,ipsi
cBLA,cBLP,0.15074034012674195,contra_internal
iBLA,iBMA,0.07606259285021846,ipsi
cBLA,cBMA,0.07606259285021846,contra_internal
iBLA,iCA,0.14490774606650741,ipsi
cBLA,cCA,0.14490774606650741,contra_internal
iBLA,iCl,0.08809768879731217,ipsi
cBLA,cCl,0.08809768879731217,contra_internal
iBLA,iPMCo,0.1162666502437309,ipsi
cBLA,cPMCo,0.1162666502437309,contra_internal
iBLA,iCPu,0.7153079278556003,ipsi
cBLA,cCPu,0.7153079278556003,contra_internal
iBLA,iHipp,0.026138344673460254,ipsi
cBLA,cHipp,0.026138344673460254,contra_internal
iBLA,iEct,0.31587913590329436,ipsi
cBLA,cEct,0.31587913590329436,contra_internal
iBLA,iLEnt,0.14000901003459928,ipsi
cBLA,cLEnt,0.14000901003459928,contra_internal
iBLA,iEnt,0.0961191211051057,ipsi
cBLA,cEnt,0.0961191211051057,contra_internal
iBLA,iDEn,0.1094009531978341,ipsi
cBLA,cDEn,0.1094009531978341,contra_internal
iBLA,iEn,0.06626703052932822,ipsi
cBLA,cEn,0.06626703052932822,contra_internal
iBLA,iLS,0.014684416428866873,ipsi
cBLA,cLS,0.014684416428866873,contra_internal
iBLA,iM1,0.06885725441326898,ipsi
